terms/0,terms/1,termNames/0,termNames/1,periods/0/name,periods/0/date,periods/0/value,periods/1/name,periods/1/date,periods/1/value,periods/2/name,periods/2/date,periods/2/value,periods/3/name,periods/3/date,periods/3/value,periods/4/name,periods/4/date,periods/4/value,periods/5/name,periods/5/date,periods/5/value,periods/6/name,periods/6/date,periods/6/value,periods/7/name,periods/7/date,periods/7/value,periods/8/name,periods/8/date,periods/8/value,periods/9/name,periods/9/date,periods/9/value,periods/10/name,periods/10/date,periods/10/value,periods/11/name,periods/11/date,periods/11/value,periods/12/name,periods/12/date,periods/12/value,periods/13/name,periods/13/date,periods/13/value,periods/14/name,periods/14/date,periods/14/value,periods/15/name,periods/15/date,periods/15/value,periods/16/name,periods/16/date,periods/16/value,periods/17/name,periods/17/date,periods/17/value,periods/18/name,periods/18/date,periods/18/value,periods/19/name,periods/19/date,periods/19/value,periods/20/name,periods/20/date,periods/20/value,periods/21/name,periods/21/date,periods/21/value,periods/22/name,periods/22/date,periods/22/value,periods/23/name,periods/23/date,periods/23/value
255879,741917,КОРДАЙСКИЙ РАЙОН,Всего,2019 год,31.12.2019,285,2018 год,31.12.2018,214,2009 год,31.12.2009,155,2011 год,31.12.2011,187,2016 год,31.12.2016,267,2010 год,31.12.2010,172,2015 год,31.12.2015,260,2013 год,31.12.2013,216,2014 год,31.12.2014,281,2012 год,31.12.2012,211,2017 год,31.12.2017,241,2022 год,31.12.2022,213,2021 год,31.12.2021,222,2020 год,31.12.2020,223,2023 год,31.12.2023,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
255879,533590,КОРДАЙСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,285,2018 год,31.12.2018,214,2009 год,31.12.2009,155,2011 год,31.12.2011,187,2016 год,31.12.2016,267,2010 год,31.12.2010,172,2015 год,31.12.2015,260,2013 год,31.12.2013,216,2014 год,31.12.2014,281,2012 год,31.12.2012,211,2017 год,31.12.2017,241,2022 год,31.12.2022,213,2021 год,31.12.2021,222,2020 год,31.12.2020,223,2023 год,31.12.2023,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
255978,741917,РАЙОН ТУРАРА РЫСКУЛОВА,Всего,2019 год,31.12.2019,149,2018 год,31.12.2018,114,2009 год,31.12.2009,75,2011 год,31.12.2011,94,2016 год,31.12.2016,123,2010 год,31.12.2010,73,2015 год,31.12.2015,96,2013 год,31.12.2013,108,2014 год,31.12.2014,93,2012 год,31.12.2012,83,2017 год,31.12.2017,129,2022 год,31.12.2022,86,2021 год,31.12.2021,109,2020 год,31.12.2020,133,2023 год,31.12.2023,93,,,,,,,,,,,,,,,,,,,,,,,,,,,
255978,533590,РАЙОН ТУРАРА РЫСКУЛОВА,сельская местность,2019 год,31.12.2019,149,2018 год,31.12.2018,114,2009 год,31.12.2009,75,2011 год,31.12.2011,94,2016 год,31.12.2016,123,2010 год,31.12.2010,73,2015 год,31.12.2015,96,2013 год,31.12.2013,108,2014 год,31.12.2014,93,2012 год,31.12.2012,83,2017 год,31.12.2017,129,2022 год,31.12.2022,86,2021 год,31.12.2021,109,2020 год,31.12.2020,133,2023 год,31.12.2023,93,,,,,,,,,,,,,,,,,,,,,,,,,,,
256156,741917,МЕРКЕНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,191,2018 год,31.12.2018,172,2009 год,31.12.2009,113,2011 год,31.12.2011,122,2016 год,31.12.2016,140,2010 год,31.12.2010,110,2015 год,31.12.2015,171,2013 год,31.12.2013,184,2014 год,31.12.2014,162,2012 год,31.12.2012,150,2017 год,31.12.2017,164,2022 год,31.12.2022,84,2021 год,31.12.2021,140,2020 год,31.12.2020,120,2023 год,31.12.2023,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
256156,533590,МЕРКЕНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,191,2018 год,31.12.2018,172,2009 год,31.12.2009,113,2011 год,31.12.2011,122,2016 год,31.12.2016,140,2010 год,31.12.2010,110,2015 год,31.12.2015,171,2013 год,31.12.2013,184,2014 год,31.12.2014,162,2012 год,31.12.2012,150,2017 год,31.12.2017,164,2022 год,31.12.2022,84,2021 год,31.12.2021,140,2020 год,31.12.2020,120,2023 год,31.12.2023,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
256255,741917,МОЙЫНКУМСКИЙ РАЙОН,Всего,2019 год,31.12.2019,59,2018 год,31.12.2018,53,2009 год,31.12.2009,33,2011 год,31.12.2011,45,2016 год,31.12.2016,66,2010 год,31.12.2010,41,2015 год,31.12.2015,51,2013 год,31.12.2013,57,2014 год,31.12.2014,41,2012 год,31.12.2012,35,2017 год,31.12.2017,52,2022 год,31.12.2022,43,2021 год,31.12.2021,34,2020 год,31.12.2020,41,2023 год,31.12.2023,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
256255,533590,МОЙЫНКУМСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,59,2018 год,31.12.2018,53,2009 год,31.12.2009,33,2011 год,31.12.2011,45,2016 год,31.12.2016,66,2010 год,31.12.2010,41,2015 год,31.12.2015,51,2013 год,31.12.2013,57,2014 год,31.12.2014,41,2012 год,31.12.2012,35,2017 год,31.12.2017,52,2022 год,31.12.2022,43,2021 год,31.12.2021,34,2020 год,31.12.2020,41,2023 год,31.12.2023,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
256365,741917,САРЫСУСКИЙ РАЙОН,Всего,2019 год,31.12.2019,95,2018 год,31.12.2018,85,2009 год,31.12.2009,57,2011 год,31.12.2011,90,2016 год,31.12.2016,79,2010 год,31.12.2010,80,2015 год,31.12.2015,110,2013 год,31.12.2013,115,2014 год,31.12.2014,129,2012 год,31.12.2012,87,2017 год,31.12.2017,80,2022 год,31.12.2022,65,2021 год,31.12.2021,99,2020 год,31.12.2020,76,2023 год,31.12.2023,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
256365,533589,САРЫСУСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,75,2018 год,31.12.2018,73,2009 год,31.12.2009,49,2011 год,31.12.2011,77,2016 год,31.12.2016,64,2010 год,31.12.2010,66,2015 год,31.12.2015,96,2013 год,31.12.2013,94,2014 год,31.12.2014,111,2012 год,31.12.2012,75,2017 год,31.12.2017,68,2022 год,31.12.2022,59,2021 год,31.12.2021,74,2020 год,31.12.2020,55,2023 год,31.12.2023,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
256365,533590,САРЫСУСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,20,2018 год,31.12.2018,12,2009 год,31.12.2009,8,2011 год,31.12.2011,13,2016 год,31.12.2016,15,2010 год,31.12.2010,14,2015 год,31.12.2015,14,2013 год,31.12.2013,21,2014 год,31.12.2014,18,2012 год,31.12.2012,12,2017 год,31.12.2017,12,2022 год,31.12.2022,6,2021 год,31.12.2021,25,2020 год,31.12.2020,21,2023 год,31.12.2023,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
256442,741917,ТАЛАССКИЙ РАЙОН,Всего,2019 год,31.12.2019,114,2018 год,31.12.2018,85,2009 год,31.12.2009,69,2011 год,31.12.2011,73,2016 год,31.12.2016,91,2010 год,31.12.2010,79,2015 год,31.12.2015,116,2013 год,31.12.2013,91,2014 год,31.12.2014,124,2012 год,31.12.2012,102,2017 год,31.12.2017,94,2022 год,31.12.2022,79,2021 год,31.12.2021,95,2020 год,31.12.2020,94,2023 год,31.12.2023,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
256442,533589,ТАЛАССКИЙ РАЙОН,городская местность,2019 год,31.12.2019,95,2018 год,31.12.2018,73,2009 год,31.12.2009,59,2011 год,31.12.2011,66,2016 год,31.12.2016,79,2010 год,31.12.2010,60,2015 год,31.12.2015,106,2013 год,31.12.2013,80,2014 год,31.12.2014,105,2012 год,31.12.2012,86,2017 год,31.12.2017,80,2022 год,31.12.2022,65,2021 год,31.12.2021,71,2020 год,31.12.2020,70,2023 год,31.12.2023,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
256442,533590,ТАЛАССКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,19,2018 год,31.12.2018,12,2009 год,31.12.2009,10,2011 год,31.12.2011,7,2016 год,31.12.2016,12,2010 год,31.12.2010,19,2015 год,31.12.2015,10,2013 год,31.12.2013,11,2014 год,31.12.2014,19,2012 год,31.12.2012,16,2017 год,31.12.2017,14,2022 год,31.12.2022,14,2021 год,31.12.2021,24,2020 год,31.12.2020,24,2023 год,31.12.2023,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
256504,741917,ШУСКИЙ РАЙОН,Всего,2019 год,31.12.2019,326,2018 год,31.12.2018,194,2009 год,31.12.2009,111,2011 год,31.12.2011,163,2016 год,31.12.2016,176,2010 год,31.12.2010,144,2015 год,31.12.2015,208,2013 год,31.12.2013,196,2014 год,31.12.2014,203,2012 год,31.12.2012,183,2017 год,31.12.2017,216,2022 год,31.12.2022,177,2021 год,31.12.2021,215,2020 год,31.12.2020,194,2023 год,31.12.2023,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
256504,533589,ШУСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,210,2018 год,31.12.2018,122,2009 год,31.12.2009,106,2011 год,31.12.2011,126,2016 год,31.12.2016,118,2010 год,31.12.2010,144,2015 год,31.12.2015,120,2013 год,31.12.2013,119,2014 год,31.12.2014,129,2012 год,31.12.2012,117,2017 год,31.12.2017,131,2022 год,31.12.2022,104,2021 год,31.12.2021,109,2020 год,31.12.2020,106,2023 год,31.12.2023,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
256504,533590,ШУСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,116,2018 год,31.12.2018,72,2009 год,31.12.2009,5,2011 год,31.12.2011,37,2016 год,31.12.2016,58,2015 год,31.12.2015,88,2013 год,31.12.2013,77,2014 год,31.12.2014,74,2012 год,31.12.2012,66,2017 год,31.12.2017,85,2022 год,31.12.2022,73,2021 год,31.12.2021,106,2020 год,31.12.2020,88,2023 год,31.12.2023,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256620,741917,КАРАГАНДА Г.А.,Всего,2019 год,31.12.2019,2334,2018 год,31.12.2018,2249,2009 год,31.12.2009,1783,2011 год,31.12.2011,1974,2016 год,31.12.2016,2140,2010 год,31.12.2010,1829,2015 год,31.12.2015,2280,2013 год,31.12.2013,2441,2014 год,31.12.2014,2376,2012 год,31.12.2012,2184,2017 год,31.12.2017,2248,2022 год,31.12.2022,1786,2021 год,31.12.2021,1896,2020 год,31.12.2020,1761,2023 год,31.12.2023,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,
256620,533589,КАРАГАНДА Г.А.,городская местность,2019 год,31.12.2019,2334,2018 год,31.12.2018,2249,2009 год,31.12.2009,1783,2011 год,31.12.2011,1974,2016 год,31.12.2016,2140,2010 год,31.12.2010,1829,2015 год,31.12.2015,2280,2013 год,31.12.2013,2441,2014 год,31.12.2014,2376,2012 год,31.12.2012,2184,2017 год,31.12.2017,2248,2022 год,31.12.2022,1786,2021 год,31.12.2021,1896,2020 год,31.12.2020,1761,2023 год,31.12.2023,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,
256627,741917,БАЛХАШ Г.А.,Всего,2019 год,31.12.2019,356,2018 год,31.12.2018,314,2009 год,31.12.2009,304,2011 год,31.12.2011,280,2016 год,31.12.2016,311,2010 год,31.12.2010,284,2015 год,31.12.2015,295,2013 год,31.12.2013,321,2014 год,31.12.2014,290,2012 год,31.12.2012,289,2017 год,31.12.2017,337,2022 год,31.12.2022,260,2021 год,31.12.2021,292,2020 год,31.12.2020,256,2023 год,31.12.2023,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
256627,533589,БАЛХАШ Г.А.,городская местность,2019 год,31.12.2019,356,2018 год,31.12.2018,314,2009 год,31.12.2009,304,2011 год,31.12.2011,280,2016 год,31.12.2016,311,2010 год,31.12.2010,284,2015 год,31.12.2015,295,2013 год,31.12.2013,321,2014 год,31.12.2014,290,2012 год,31.12.2012,289,2017 год,31.12.2017,337,2022 год,31.12.2022,260,2021 год,31.12.2021,292,2020 год,31.12.2020,256,2023 год,31.12.2023,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
256636,741917,ЖЕЗКАЗГАН Г.А.,Всего,2019 год,31.12.2019,354,2018 год,31.12.2018,328,2009 год,31.12.2009,276,2011 год,31.12.2011,321,2016 год,31.12.2016,328,2010 год,31.12.2010,307,2015 год,31.12.2015,349,2013 год,31.12.2013,340,2014 год,31.12.2014,363,2012 год,31.12.2012,336,2017 год,31.12.2017,309,2022 год,31.12.2022,245,2021 год,31.12.2021,320,2020 год,31.12.2020,363,2023 год,31.12.2023,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
256636,533589,ЖЕЗКАЗГАН Г.А.,городская местность,2019 год,31.12.2019,354,2018 год,31.12.2018,328,2009 год,31.12.2009,276,2011 год,31.12.2011,321,2016 год,31.12.2016,328,2010 год,31.12.2010,307,2015 год,31.12.2015,349,2013 год,31.12.2013,340,2014 год,31.12.2014,363,2012 год,31.12.2012,336,2017 год,31.12.2017,309,2022 год,31.12.2022,234,2021 год,31.12.2021,310,2020 год,31.12.2020,356,2023 год,31.12.2023,227,,,,,,,,,,,,,,,,,,,,,,,,,,,
256636,533590,ЖЕЗКАЗГАН Г.А.,сельская местность,2022 год,31.12.2022,11,2021 год,31.12.2021,10,2020 год,31.12.2020,7,2023 год,31.12.2023,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256694,741917,КАРАЖАЛ Г.А.,Всего,2019 год,31.12.2019,49,2018 год,31.12.2018,58,2009 год,31.12.2009,46,2011 год,31.12.2011,64,2016 год,31.12.2016,35,2010 год,31.12.2010,38,2015 год,31.12.2015,46,2013 год,31.12.2013,61,2014 год,31.12.2014,59,2012 год,31.12.2012,52,2017 год,31.12.2017,46,2022 год,31.12.2022,46,2021 год,31.12.2021,60,2020 год,31.12.2020,54,2023 год,31.12.2023,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
256694,533589,КАРАЖАЛ Г.А.,городская местность,2019 год,31.12.2019,49,2018 год,31.12.2018,58,2009 год,31.12.2009,46,2011 год,31.12.2011,64,2016 год,31.12.2016,35,2010 год,31.12.2010,38,2015 год,31.12.2015,46,2013 год,31.12.2013,61,2014 год,31.12.2014,59,2012 год,31.12.2012,52,2017 год,31.12.2017,46,2022 год,31.12.2022,46,2021 год,31.12.2021,60,2020 год,31.12.2020,54,2023 год,31.12.2023,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
256698,741917,ПРИОЗЕРСК Г.А.,Всего,2019 год,31.12.2019,49,2018 год,31.12.2018,61,2009 год,31.12.2009,47,2011 год,31.12.2011,54,2016 год,31.12.2016,50,2010 год,31.12.2010,65,2015 год,31.12.2015,36,2013 год,31.12.2013,59,2014 год,31.12.2014,67,2012 год,31.12.2012,67,2017 год,31.12.2017,61,2022 год,31.12.2022,42,2021 год,31.12.2021,43,2020 год,31.12.2020,45,2023 год,31.12.2023,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
256698,533589,ПРИОЗЕРСК Г.А.,городская местность,2019 год,31.12.2019,49,2018 год,31.12.2018,61,2009 год,31.12.2009,47,2011 год,31.12.2011,54,2016 год,31.12.2016,50,2010 год,31.12.2010,65,2015 год,31.12.2015,36,2013 год,31.12.2013,59,2014 год,31.12.2014,67,2012 год,31.12.2012,67,2017 год,31.12.2017,61,2022 год,31.12.2022,42,2021 год,31.12.2021,43,2020 год,31.12.2020,45,2023 год,31.12.2023,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
256700,741917,САРАНЬ Г.А.,Всего,2019 год,31.12.2019,179,2018 год,31.12.2018,153,2009 год,31.12.2009,170,2011 год,31.12.2011,218,2016 год,31.12.2016,193,2010 год,31.12.2010,171,2015 год,31.12.2015,225,2013 год,31.12.2013,194,2014 год,31.12.2014,235,2012 год,31.12.2012,239,2017 год,31.12.2017,185,2022 год,31.12.2022,174,2021 год,31.12.2021,168,2020 год,31.12.2020,156,2023 год,31.12.2023,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
256700,533589,САРАНЬ Г.А.,городская местность,2019 год,31.12.2019,179,2018 год,31.12.2018,153,2009 год,31.12.2009,170,2011 год,31.12.2011,218,2016 год,31.12.2016,193,2010 год,31.12.2010,171,2015 год,31.12.2015,225,2013 год,31.12.2013,194,2014 год,31.12.2014,235,2012 год,31.12.2012,239,2017 год,31.12.2017,185,2022 год,31.12.2022,174,2021 год,31.12.2021,168,2020 год,31.12.2020,156,2023 год,31.12.2023,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
256704,741917,САТПАЕВ Г.А.,Всего,2019 год,31.12.2019,262,2018 год,31.12.2018,258,2009 год,31.12.2009,296,2011 год,31.12.2011,261,2016 год,31.12.2016,263,2010 год,31.12.2010,213,2015 год,31.12.2015,296,2013 год,31.12.2013,335,2014 год,31.12.2014,300,2012 год,31.12.2012,271,2017 год,31.12.2017,278,2022 год,31.12.2022,201,2021 год,31.12.2021,224,2020 год,31.12.2020,261,2023 год,31.12.2023,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
256704,533589,САТПАЕВ Г.А.,городская местность,2019 год,31.12.2019,262,2018 год,31.12.2018,258,2009 год,31.12.2009,296,2011 год,31.12.2011,261,2016 год,31.12.2016,263,2010 год,31.12.2010,213,2015 год,31.12.2015,296,2013 год,31.12.2013,335,2014 год,31.12.2014,300,2012 год,31.12.2012,271,2017 год,31.12.2017,278,2022 год,31.12.2022,201,2021 год,31.12.2021,224,2020 год,31.12.2020,261,2023 год,31.12.2023,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
256709,741917,ТЕМИРТАУ Г.А.,Всего,2019 год,31.12.2019,756,2018 год,31.12.2018,756,2009 год,31.12.2009,675,2011 год,31.12.2011,771,2016 год,31.12.2016,723,2010 год,31.12.2010,670,2015 год,31.12.2015,747,2013 год,31.12.2013,795,2014 год,31.12.2014,776,2012 год,31.12.2012,724,2017 год,31.12.2017,749,2022 год,31.12.2022,568,2021 год,31.12.2021,609,2020 год,31.12.2020,646,2023 год,31.12.2023,581,,,,,,,,,,,,,,,,,,,,,,,,,,,
256709,533589,ТЕМИРТАУ Г.А.,городская местность,2019 год,31.12.2019,756,2018 год,31.12.2018,756,2009 год,31.12.2009,675,2011 год,31.12.2011,771,2016 год,31.12.2016,723,2010 год,31.12.2010,670,2015 год,31.12.2015,747,2013 год,31.12.2013,795,2014 год,31.12.2014,776,2012 год,31.12.2012,724,2017 год,31.12.2017,749,2022 год,31.12.2022,568,2021 год,31.12.2021,609,2020 год,31.12.2020,646,2023 год,31.12.2023,581,,,,,,,,,,,,,,,,,,,,,,,,,,,
256713,741917,ШАХТИНСК Г.А.,Всего,2019 год,31.12.2019,257,2018 год,31.12.2018,290,2009 год,31.12.2009,225,2011 год,31.12.2011,283,2016 год,31.12.2016,269,2010 год,31.12.2010,294,2015 год,31.12.2015,286,2013 год,31.12.2013,288,2014 год,31.12.2014,309,2012 год,31.12.2012,279,2017 год,31.12.2017,318,2022 год,31.12.2022,229,2021 год,31.12.2021,279,2020 год,31.12.2020,286,2023 год,31.12.2023,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
256713,533589,ШАХТИНСК Г.А.,городская местность,2019 год,31.12.2019,257,2018 год,31.12.2018,290,2009 год,31.12.2009,225,2011 год,31.12.2011,283,2016 год,31.12.2016,269,2010 год,31.12.2010,294,2015 год,31.12.2015,286,2013 год,31.12.2013,288,2014 год,31.12.2014,309,2012 год,31.12.2012,279,2017 год,31.12.2017,318,2022 год,31.12.2022,229,2021 год,31.12.2021,279,2020 год,31.12.2020,286,2023 год,31.12.2023,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
256721,741917,АБАЙСКИЙ РАЙОН,Всего,2019 год,31.12.2019,241,2018 год,31.12.2018,238,2009 год,31.12.2009,203,2011 год,31.12.2011,188,2016 год,31.12.2016,230,2010 год,31.12.2010,207,2015 год,31.12.2015,218,2013 год,31.12.2013,262,2014 год,31.12.2014,236,2012 год,31.12.2012,214,2017 год,31.12.2017,237,2022 год,31.12.2022,209,2021 год,31.12.2021,229,2020 год,31.12.2020,174,2023 год,31.12.2023,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
256721,533589,АБАЙСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,241,2018 год,31.12.2018,238,2009 год,31.12.2009,118,2011 год,31.12.2011,188,2016 год,31.12.2016,230,2010 год,31.12.2010,123,2015 год,31.12.2015,218,2013 год,31.12.2013,262,2014 год,31.12.2014,236,2012 год,31.12.2012,214,2017 год,31.12.2017,237,2022 год,31.12.2022,119,2021 год,31.12.2021,159,2020 год,31.12.2020,124,2023 год,31.12.2023,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
256721,533590,АБАЙСКИЙ РАЙОН,сельская местность,2009 год,31.12.2009,85,2010 год,31.12.2010,84,2022 год,31.12.2022,90,2021 год,31.12.2021,70,2020 год,31.12.2020,50,2023 год,31.12.2023,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256779,741917,АКТОГАЙСКИЙ РАЙОН,Всего,2019 год,31.12.2019,16,2018 год,31.12.2018,14,2009 год,31.12.2009,29,2011 год,31.12.2011,24,2016 год,31.12.2016,17,2010 год,31.12.2010,21,2015 год,31.12.2015,31,2013 год,31.12.2013,40,2014 год,31.12.2014,39,2012 год,31.12.2012,27,2017 год,31.12.2017,13,2022 год,31.12.2022,35,2021 год,31.12.2021,21,2020 год,31.12.2020,38,2023 год,31.12.2023,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
256779,533590,АКТОГАЙСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,16,2018 год,31.12.2018,14,2009 год,31.12.2009,29,2011 год,31.12.2011,24,2016 год,31.12.2016,17,2010 год,31.12.2010,21,2015 год,31.12.2015,31,2013 год,31.12.2013,40,2014 год,31.12.2014,39,2012 год,31.12.2012,27,2017 год,31.12.2017,13,2022 год,31.12.2022,35,2021 год,31.12.2021,21,2020 год,31.12.2020,38,2023 год,31.12.2023,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
257147,741917,БУХАР-ЖЫРАУСКИЙ РАЙОН,Всего,2019 год,31.12.2019,152,2018 год,31.12.2018,102,2009 год,31.12.2009,95,2011 год,31.12.2011,126,2016 год,31.12.2016,124,2010 год,31.12.2010,119,2015 год,31.12.2015,129,2013 год,31.12.2013,145,2014 год,31.12.2014,139,2012 год,31.12.2012,130,2017 год,31.12.2017,147,2022 год,31.12.2022,139,2021 год,31.12.2021,160,2020 год,31.12.2020,160,2023 год,31.12.2023,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
257147,533590,БУХАР-ЖЫРАУСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,152,2018 год,31.12.2018,102,2009 год,31.12.2009,95,2011 год,31.12.2011,126,2016 год,31.12.2016,124,2010 год,31.12.2010,119,2015 год,31.12.2015,129,2013 год,31.12.2013,145,2014 год,31.12.2014,139,2012 год,31.12.2012,130,2017 год,31.12.2017,147,2022 год,31.12.2022,139,2021 год,31.12.2021,160,2020 год,31.12.2020,160,2023 год,31.12.2023,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
